Producto,Marca,Modelo,Calificación,Fecha,Texto,texto_limpio,sentimiento
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Si, el tamaño es el de la descripción es idéntico a la foto es de buena calidad toma fotos lindas y me encantaaaaaa??????????????",tamaño descripción idéntico foto buen calidad tomar foto lindo encantaaaaaa,POS
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,"Muy buena, el celular es excelente y se adecua a lo que necesito, es igual a la foto y tiene las mismas características descritas",buen celular excelente adecua necesitar igual foto mismo característica descrito,POS
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Mi experiencia con el iPhone 11 es muy buena, el producto llegó en buenas condiciones y cumplió con mis expectativas al máximo.",experiencia iphonar buen producto llegar buena condición cumplir expectativa máximo,POS
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,3 de 5 estrellas.,hace 11 meses,"excelente asta ahora , pero demoran demasiado por entregar el pedido, aparte la atención bien seca , no son carismáticos ,",excelente asta ahora demorar demasiado entregar pedido aparte atención bien seco carismático,POS
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace 10 meses,"Me esperaba menos de este celular, pero estoy satisfecho. La  información en la página está bien detallada para su compra.",esperar menos celular satisfecho información págín bien detallado compra,NEU
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Sigo manteniendo intacto el buen  concepto que tengo sobre Apple  . Considero que tome una buena decisión al comprarlo,seguir mantener intacto buen concepto apple considero tomar buen decisión comprar él,POS
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Producto de buena calidad, tal cual la descripción. Con sello de seguridad, muy importante. Satisfecha con mi compra.",producto buen calidad tal descripción sello seguridad importante satisfecho compra,POS
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"El producto   es totalmente nuevo y original , 100 % recomendado comprar online y recoger en tienda(atencion rapida)",producto totalmente nuevo original recomendado comprar online recoger tiendaatencion rapido,POS
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,La verdad que es muy bueno los iPhone y ami me.encanto lo que yo elegi ni muy grande ni muy pequeño esta 10 de 10,verdad bueno iphonar ami meencanto elegi grande pequeño,POS
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Fue satisfactoria, es el mismo producto el cual lo presentan en imágenes, su funcionamiento está Perfecto",satisfactorio mismo producto presentar imagen funcionamiento perfecto,POS
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Es idéntico a la foto referencial y no tengo ninguna observación o queja al respecto, estoy muy conforme",idéntico foto referencial ninguno observación quejar respecto conforme,NEU
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"El producto vino tal cual cómo está en la foto, todo bien, no tuve ningún inconveniente Todo excelente",producto venir tal cómo foto bien ninguno inconveniente excelente,POS
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace 11 meses,(1) Buena calidad de imagen de las fotografías(2) El tamaño es el mismo de la descripción Buen equipo,buen calidad imagen fotografía tamaño mismo descripción buen equipo,POS
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Los productos de Apple Ninfa decepcionan, excelente producto :)Unsupported/unknown message by WhatsApp",producto apple ninfar decepcionar excelente producto unsupportedunknown message whatsapp,NEU
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Llegó súper bien y el que lo trajo súper amable, buen equipo y puntuales con la entrega. Valió la pena",llegar súper bien traer súper amable buen equipo puntual entrega valer pena,POS
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Apple tiene el mejor sistema operativo para mis necesidades. Super rápido, intuitivo y fácil de usar.",apple mejor sistema operativo necesidad super rápido intuitivo fácil usar,POS
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,"Es lo que yo quería, justo lo que necesitaba a mi medida , excelente su calidad en todos los aspectos",querer justo necesitar medida excelente calidad aspecto,POS
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Producto  tal cual la foto. Excelente calidad como todos los productos apple y funciona de maravilla.,producto tal foto excelente calidad producto apple funcionar maravillo,POS
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Si es el tamaño, es igual a la foto. Estoy conforme. Es de excelente calidad los productos de Apple.",tamaño igual foto conforme excelente calidad producto apple,POS
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Muy bueno la verdad , la entrega rápida y correcta , muy buena atenciónY es de muy buena calidad",bueno verdad entrega rápido correcto buen atencióny buen calidad,POS
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Todo salió correctamente para el proceso de compra y el producto es tal cual de muy buena calidad,salir correctamente proceso compra producto tal buen calidad,POS
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,"Es igual a la foto y de buena calidad, el tamaño corresponde al descrito en las especificaciones.",igual foto buen calidad tamaño corresponder descrito especificación,NEU
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Es de muy buena calidad no tengo ningún problema el tamaño es perfecto tal y cómo está en la foto,buen calidad ninguno problema tamaño perfecto tal cómo foto,POS
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,Llegó sellado y en buen estado Los características del celular Tal y como la reseña lo indican,llegar sellado buen característica celular tal reseña indicar,NEU
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace 6 meses,"Es de buena calidad , el tamaño corresponde , lo malo es que no me dieron mis puntos visualize",buen calidad tamaño corresponder malo dar punto visualize,NEG
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"El teléfono funciona de maravilla, es un modelo antiguo pero no deja de ser un súper equipo!!",teléfono funcionar maravillo modelo antiguo dejar ser súper equipo,POS
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Todo fue como yo lo elegí, el tamaño perfecto, calidad muy buena y sobre todo un buen equipo!",elegí tamaño perfecto calidad buen buen equipo,POS
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Recojo rápido aunque la entrega la postergaron. Buen embalado, el producto llegó sano y salvo",recojo rápido aunque entrega postergar buen embalado producto llegar sano salvo,NEU
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Una experiencia agradable. El producto es lo que promete las funciones cumplen la expectativa,experiencia agradable producto prometer función cumplir expectativa,POS
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Llevo una semana usando el celular, va bien, carga rápido y además la batería dura bastante.",llevar semana usar celular bien carga rápido además bateer duro bastante,POS
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,"El tamaño es pequeño a la foto referencial pero cómodo, pero es de buena calidad el telefono",tamaño pequeño foto referencial cómodo buen calidad telefono,POS
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Estoy satisfecha con el productos, llego rápido y el celular esta hermoso como lo esperaba.",satisfecho producto llego rápido celular hermoso esperar,POS
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,Todo en estado perfecto sellado las verdad todo bien con el móvil muchas gracias falabella,perfecto sellado verdad bien móvil mucho gracia falabella,POS
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,"Buenas noches, la verdad en el tamaño no m dije las medidas  del phoneSi es buena calidad",buena noche verdad tamaño decir medida phonesi buen calidad,POS
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,"Llego en perfecto estado, con cable para cargar. Y el case de regalo me cayo a pelo. 10/10",llego perfecto cable cargar case regalo cayo pelo,POS
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"El producto está en perecías condiciones, el tamaño es lo esperado de acuerdo a la foto.",producto perecía condiciones tamaño esperado acuerdo foto,NEU
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Compra sencilla envío rápido y cumplió con responsabilidad, me dieron un case de regalo",compra sencillo envío rápido cumplir responsabilidad dar case regalo,NEU
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Excelente, cumplieron con la fecha y los productos totalmente seguros! Lo recomiendo!!!",excelente cumplir fecha producto totalmente seguro recomeir,POS
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,"El tamaño perfecto, si es bastante parecido la foto y definitivamente de buena calidad",tamaño perfecto bastante parecido foto definitivamente buen calidad,POS
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,3 de 5 estrellas.,hace un año,"Bueno , le encantó a mi hermano y bueno creo q es tamaño hombre ????No lo tengo ahora",bueno encantar hermano bueno creer tamaño hombre ahora,NEU
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,fue buena pero no me llego el protector carcasa trasparente que indicaba la promocion,buen llego protector carcasar trasparente indicar promocion,NEU
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,El producto fue justo lo que pedí llego en el tiempo acordado y el recojo super fácil,producto justo pedir llego tiempo acordado recojo super fácil,NEU
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Todo exelente. Me llegó muy rápido me lo entregaron al momento y es tal cual lo pensé,exelente llegar rápido entregar momento tal pensar,POS
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Realmente tal cual ofrece la descripción, tngo garantía y seguridad. Todo súper bien",realmente tal ofrecer descripción tngo garantir seguridad súper bien,POS
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,"me gusto el producto en si, las funciones son correctas pero l bateria no dura mucho",gusto producto función correcto baterio duro,NEU
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,3 de 5 estrellas.,hace 10 meses,Pensé que era más grande y que por ser un equipo nuevo la batería me iba a durar más,pensar grande ser equipo nuevo batería ir durar,NEU
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Es un buen equipo, excelente calidad, es igual de hermoso que en la foto. Lindisimo",buen equipo excelente calidad igual hermoso foto lindisimo,POS
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 17 días,"Llegó tal cual lo pedí aparentemente,  tengo q probar para saber que todo esté bien",llegar tal pedí aparentemente probar saber bien,NEU
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"El celular es excelente en la calidad y tamaño , llego tal cual mostrado en la foto",celular excelente calidad tamaño llego tal mostrado foto,POS
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Muy buen estado del producto. Llegó muy rápido. Tal y como se muestra en la imagen.,buen producto llegar rápido tal muestra imagen,POS
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Muy buen producto, tal como lo quería, idéntica a la foto y de muy buena calidad??",buen producto tal querer idéntico foto buen calidad,POS
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,"El tamaño corresponde y es igual a la foto, también se ve que es de buena calidad.",tamaño corresponder igual foto buen calidad,POS
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,"Todo muy bien, tamaño y diseño tal cual la foto?? el tiempo de entrega 100 puntos!",bien tamaño diseño tal foto tiempo entregar punto,NEU
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,La descripción es conforme a lo indicado en la información del equipo de la página,descripción conforme indicado información equipo págín,NEU
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Contenta con el producto, era lo que esperaba, en tamaño, color y caracteristicas",contentar producto esperar tamaño color caracteristica,NEU
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,"siempre me han encantado los celulares de marca apple, sin nada malo que agregar.",siempre encantado celular marca apple malo agregar,NEG
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,El producto es original y llegó en la fecha programada. Me siento muy satisfecho,producto original llegar fecha programado siento satisfecho,POS
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,"Todo muy bien , el color era exactamente como el de la foto realmente me encantó",bien color exactamente foto realmente encantar,POS
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Si cumplió con mis expectativas, el método de compra y entrega fueron muy buenos",cumplir expectativa método compra entregar buen,NEU
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,Buenas noches si la atención fue muy buena y el iPhone muy bien hasta el moment,buena noche atención buen iphonar bien moment,POS
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,"Tamaño corresponde , igual a la foto , de buena calidad. Cumple con lo ofrecido",tamaño corresponder igual foto buen calidad cumple ofrecido,NEU
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace 8 meses,En aspecto a su sistema aplicaciones muy buen producto solo color se ve raro .,aspecto sistema aplicación buen producto solo color raro,NEU
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Excelente producto lo que necesitaba, sobre todo con la garantía de falabella.",excelente producto necesitar garantía falabella,POS
