Producto,Marca,Modelo,Calificación,Fecha,Texto,texto_limpio,sentimiento,tokens,dominant_topic
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Increíble todo bien,increíble bien,NEU,"['increíble', 'bien']",0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,Es buena la calidad,buen calidad,POS,"['buen', 'calidad']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Me encantó el móvil,encantar móvil,POS,"['encantar', 'móvil']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Es de buena calidad,buen calidad,POS,"['buen', 'calidad']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Es de buena calidad,buen calidad,POS,"['buen', 'calidad']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Es de buena calidad,buen calidad,POS,"['buen', 'calidad']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Si es buena calidad,buen calidad,POS,"['buen', 'calidad']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Si es buena calidad,buen calidad,POS,"['buen', 'calidad']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,Es de buena calidad,buen calidad,POS,"['buen', 'calidad']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,Si es buena calidad,buen calidad,POS,"['buen', 'calidad']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 5 meses,Es igual a la foto,igual foto,NEU,"['igual', 'foto']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,es igual a la foto,igual foto,NEU,"['igual', 'foto']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Si igual a la foto,igual foto,NEU,"['igual', 'foto']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Es igual a la foto,igual foto,NEU,"['igual', 'foto']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Excelente producto,excelente producto,POS,"['excelente', 'producto']",0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,Igual que la fotos,igual foto,NEU,"['igual', 'foto']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Es igual a la foto,igual foto,NEU,"['igual', 'foto']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Es igual a la foto,igual foto,NEU,"['igual', 'foto']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Muy buena, calidad",buen calidad,POS,"['buen', 'calidad']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Todo bien y bonito,bien bonito,NEU,"['bien', 'bonito']",0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Muy buen producto,buen producto,POS,"['buen', 'producto']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 9 meses,Esta muy bueno ??,bueno,NEU,['bueno'],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,Igual que la foto,igual foto,NEU,"['igual', 'foto']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,Excelente calidad,excelente calidad,POS,"['excelente', 'calidad']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Va bien el equipo,bien equipo,NEU,"['bien', 'equipo']",0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 5 meses,Todo bien gracias,bien gracias,NEU,"['bien', 'gracias']",0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 5 meses,Excelente calidad,excelente calidad,POS,"['excelente', 'calidad']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Muy buena calidad,buen calidad,POS,"['buen', 'calidad']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Muy buen producto,buen producto,POS,"['buen', 'producto']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,si es como queria,querio,NEU,['querio'],1
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,Igual a la imagen,igual imagen,NEU,"['igual', 'imagen']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Muy buen producto,buen producto,POS,"['buen', 'producto']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 6 meses,Sellado muy bueno,sellado bueno,NEU,"['sellado', 'bueno']",0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,Es igual ala foto,igual ala foto,NEU,"['igual', 'ala', 'foto']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Excelente equipo,excelente equipo,POS,"['excelente', 'equipo']",0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,3 de 5 estrellas.,hace un año,Es lo q esperaba,esperar,NEU,['esperar'],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,Excelente equipo,excelente equipo,POS,"['excelente', 'equipo']",0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,De buena calidad,buen calidad,POS,"['buen', 'calidad']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,La mejor calidad,mejor calidad,NEU,"['mejor', 'calidad']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,Excelente equipo,excelente equipo,POS,"['excelente', 'equipo']",0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Es buena calidad,buen calidad,POS,"['buen', 'calidad']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Tal cual la foto,tal foto,NEU,"['tal', 'foto']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Si buena Calidad,buen calidad,POS,"['buen', 'calidad']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,Igual a la foto,igual foto,NEU,"['igual', 'foto']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Igual a la foto,igual foto,NEU,"['igual', 'foto']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Igual a la foto,igual foto,NEU,"['igual', 'foto']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Igual a la foto,igual foto,NEU,"['igual', 'foto']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Producto exacto,producto exacto,NEU,"['producto', 'exacto']",0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 9 meses,Igual a la foto,igual foto,NEU,"['igual', 'foto']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Muy buena 10/10,buen,NEU,['buen'],2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Igual a la foto,igual foto,NEU,"['igual', 'foto']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"bien, perfecto",bien perfecto,POS,"['bien', 'perfecto']",0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,Me gusta mucho,gustar,NEU,['gustar'],1
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Rápido y fácil,rápido fácil,NEU,"['rápido', 'fácil']",0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,buena calidad3,buen calidad,POS,"['buen', 'calidad']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Entrega rápida,entrega rápido,NEU,"['entrega', 'rápido']",0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace 11 meses,igual a a foto,igual foto,NEU,"['igual', 'foto']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,Llegó muy bien,llegar bien,NEU,"['llegar', 'bien']",0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace 10 meses,Buen producto!,buen producto,POS,"['buen', 'producto']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,Todo conforme.,conforme,NEU,['conforme'],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Todo excelente,excelente,NEU,['excelente'],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Buena calidad,buen calidad,POS,"['buen', 'calidad']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Buena calidad,buen calidad,POS,"['buen', 'calidad']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,Buen producto,buen producto,POS,"['buen', 'producto']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,Buena calidad,buen calidad,POS,"['buen', 'calidad']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Todo es igual,igual,NEU,['igual'],2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Buena calidad,buen calidad,POS,"['buen', 'calidad']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Buena calidad,buen calidad,POS,"['buen', 'calidad']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 6 meses,Buena calidad,buen calidad,POS,"['buen', 'calidad']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Buena calidad,buen calidad,POS,"['buen', 'calidad']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,buena calidad,buen calidad,POS,"['buen', 'calidad']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Buena calidad,buen calidad,POS,"['buen', 'calidad']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Buena calidad,buen calidad,POS,"['buen', 'calidad']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,Si muy bonito,bonito,NEU,['bonito'],2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Buena calidad,buen calidad,POS,"['buen', 'calidad']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Buen matetial,buen matetial,POS,"['buen', 'matetial']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Buena calidad,buen calidad,POS,"['buen', 'calidad']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,Buen producto,buen producto,POS,"['buen', 'producto']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Buena calidad,buen calidad,POS,"['buen', 'calidad']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Buena calidad,buen calidad,POS,"['buen', 'calidad']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,Buen producto,buen producto,POS,"['buen', 'producto']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Calidad buena,calidad buen,NEU,"['calidad', 'buen']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Buena cálidad,buen cálidad,POS,"['buen', 'cálidad']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,Buena calidad,buen calidad,POS,"['buen', 'calidad']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Buena calidad,buen calidad,POS,"['buen', 'calidad']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Si , perfecto",perfecto,NEU,['perfecto'],2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Me gustó todo,gustar,NEU,['gustar'],1
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Buena camara,buen camara,POS,"['buen', 'camara']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Todo ok ????,,POS,[],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Tamaño ideal,tamaño ideal,NEU,"['tamaño', 'ideal']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Excelente!!!,excelente,NEU,['excelente'],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Si esta bien,bien,NEU,['bien'],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,Llego rapido,llego rapido,NEU,"['llego', 'rapido']",0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Si todo bien,bien,NEU,['bien'],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Esta genial,genial,NEU,['genial'],1
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Buen precio,buen precio,NEU,"['buen', 'precio']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,Buen equipo,buen equipo,NEU,"['buen', 'equipo']",2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 5 meses,Si me gusta,gustar,NEU,['gustar'],1
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Si todo ok,,POS,[],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Muy bueno,bueno,NEU,['bueno'],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Muy buena,buen,NEU,['buen'],2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,Muy bueno,bueno,NEU,['bueno'],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 7 meses,Excelente,excelente,NEU,['excelente'],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Excelente,excelente,NEU,['excelente'],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Todo bien,bien,NEU,['bien'],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Muy lindo,lindo,NEU,['lindo'],2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Todo bien,bien,NEU,['bien'],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Muy bueno,bueno,NEU,['bueno'],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Muy buena,buen,NEU,['buen'],2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Excelente,excelente,NEU,['excelente'],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,muy bueno,bueno,NEU,['bueno'],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Todo bien,bien,NEU,['bien'],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,Muy bueno,bueno,NEU,['bueno'],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,Muy bueno,bueno,NEU,['bueno'],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,3 de 5 estrellas.,hace un año,Fue bueno,bueno,NEU,['bueno'],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Todo bien,bien,NEU,['bien'],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,Muy bueno,bueno,NEU,['bueno'],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Increíble,increíble,NEU,['increíble'],1
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,Todo bien,bien,NEU,['bien'],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,Todo bien,bien,NEU,['bien'],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,Todo bien,bien,NEU,['bien'],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Todo bien,bien,NEU,['bien'],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Conforme,conforme,NEU,['conforme'],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,3 de 5 estrellas.,hace 10 meses,Si buena,buen,NEU,['buen'],2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Es buena,buen,NEU,['buen'],2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,Muy bien,bien,NEU,['bien'],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,Hermoso,hermoso,NEU,['hermoso'],1
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,HERMOSO,hermoso,NEU,['hermoso'],1
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Todo ok,,POS,[],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,todo ok,,POS,[],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,Todo ok,,POS,[],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Todo A1,,POS,[],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace 2 años,Bueno,bueno,NEU,['bueno'],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,Buena,buen,NEU,['buen'],2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,Bueno,bueno,NEU,['bueno'],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 5 meses,Buena,buen,NEU,['buen'],2
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace 6 meses,Bueno,bueno,NEU,['bueno'],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un año,Bueno,bueno,NEU,['bueno'],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 7 meses,Bueno,bueno,NEU,['bueno'],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,3 de 5 estrellas.,hace 5 meses,Bueno,bueno,NEU,['bueno'],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 6 meses,Bueno,bueno,NEU,['bueno'],0
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,5-May,may,NEU,['may'],1
